Year,Month,City,Therapy Area,Units Sold,Price per Unit,Revenue
2024,Feb,Chennai,Cardiology,6776,₹150,"₹1,016,400"
2024,Feb,Chennai,Respiratory,3704,₹110,"₹407,440"
2024,Feb,Chennai,Gastrointestinal,7319,₹95,"₹695,305"
2024,Feb,Chennai,Anti-infective,8000,₹80,"₹640,000"
2024,Feb,Chennai,Pain Management,2440,₹60,"₹146,400"
2024,Feb,Kolkata,Diabetes,6811,₹120,"₹817,320"
2024,Feb,Kolkata,Cardiology,2089,₹150,"₹313,350"
2024,Feb,Kolkata,Respiratory,2479,₹110,"₹272,690"
2024,Feb,Kolkata,Gastrointestinal,8000,₹95,"₹760,000"
2024,Feb,Kolkata,Anti-infective,2230,₹80,"₹178,400"
2024,Feb,Kolkata,Pain Management,8000,₹60,"₹480,000"
2024,Feb,Pune,Diabetes,1738,₹120,"₹208,560"
2024,Feb,Pune,Cardiology,5463,₹150,"₹819,450"
2024,Feb,Pune,Respiratory,2941,₹110,"₹323,510"
2024,Feb,Pune,Gastrointestinal,7465,₹95,"₹709,175"
2024,Feb,Pune,Anti-infective,3802,₹80,"₹304,160"
2024,Feb,Pune,Pain Management,2302,₹60,"₹138,120"
2024,Feb,Ahmedabad,Diabetes,7759,₹120,"₹931,080"
2024,Feb,Ahmedabad,Cardiology,2912,₹150,"₹436,800"
2024,Feb,Ahmedabad,Respiratory,1674,₹110,"₹184,140"
2024,Feb,Ahmedabad,Gastrointestinal,3501,₹95,"₹332,595"
2024,Feb,Ahmedabad,Anti-infective,6003,₹80,"₹480,240"
2024,Feb,Ahmedabad,Pain Management,5570,₹60,"₹334,200"
2024,Feb,Jaipur,Diabetes,4593,₹120,"₹551,160"
2024,Feb,Jaipur,Cardiology,2010,₹150,"₹301,500"
2024,Feb,Jaipur,Respiratory,6613,₹110,"₹727,430"
2024,Feb,Jaipur,Gastrointestinal,6777,₹95,"₹643,815"
2024,Feb,Jaipur,Anti-infective,7017,₹80,"₹561,360"
2024,Feb,Jaipur,Pain Management,6602,₹60,"₹396,120"
2024,Feb,Lucknow,Diabetes,5379,₹120,"₹645,480"
2024,Feb,Lucknow,Cardiology,6800,₹150,"₹1,020,000"
2024,Feb,Lucknow,Respiratory,5416,₹110,"₹595,760"
2024,Feb,Lucknow,Gastrointestinal,1604,₹95,"₹152,380"
2024,Feb,Lucknow,Anti-infective,1531,₹80,"₹122,480"
2024,Feb,Lucknow,Pain Management,5774,₹60,"₹346,440"
2024,Feb,Chandigarh,Diabetes,5730,₹120,"₹687,600"
2024,Feb,Chandigarh,Cardiology,4635,₹150,"₹695,250"
2024,Feb,Chandigarh,Respiratory,1520,₹110,"₹167,200"
2024,Feb,Chandigarh,Gastrointestinal,1558,₹95,"₹148,010"
2024,Feb,Chandigarh,Anti-infective,5555,₹80,"₹444,400"
2024,Feb,Chandigarh,Pain Management,7060,₹60,"₹423,600"
2024,Feb,Indore,Diabetes,3444,₹120,"₹413,280"
2024,Feb,Indore,Cardiology,5407,₹150,"₹811,050"
2024,Feb,Indore,Respiratory,3534,₹110,"₹388,740"
2024,Feb,Indore,Gastrointestinal,1506,₹95,"₹143,070"
2024,Feb,Indore,Anti-infective,5155,₹80,"₹412,400"
2024,Feb,Indore,Pain Management,6627,₹60,"₹397,620"
2024,Feb,Surat,Diabetes,6290,₹120,"₹754,800"
2024,Feb,Surat,Cardiology,4504,₹150,"₹675,600"
2024,Feb,Surat,Respiratory,2659,₹110,"₹292,490"
2024,Feb,Surat,Gastrointestinal,2128,₹95,"₹202,160"
2024,Feb,Surat,Anti-infective,2050,₹80,"₹164,000"
2024,Feb,Surat,Pain Management,5192,₹60,"₹311,520"
2024,Feb,Nagpur,Diabetes,2375,₹120,"₹285,000"
2024,Feb,Nagpur,Cardiology,3034,₹150,"₹455,100"
2024,Feb,Nagpur,Respiratory,2683,₹110,"₹295,130"
2024,Feb,Nagpur,Gastrointestinal,5745,₹95,"₹545,775"
2024,Feb,Nagpur,Anti-infective,5077,₹80,"₹406,160"
2024,Feb,Nagpur,Pain Management,3116,₹60,"₹186,960"
2024,Feb,Kochi,Diabetes,3698,₹120,"₹443,760"
2024,Feb,Kochi,Cardiology,3098,₹150,"₹464,700"
2024,Feb,Kochi,Respiratory,3990,₹110,"₹438,900"
2024,Feb,Kochi,Gastrointestinal,1803,₹95,"₹171,285"
2024,Feb,Kochi,Anti-infective,3827,₹80,"₹306,160"
2024,Feb,Kochi,Pain Management,4053,₹60,"₹243,180"
2024,Mar,Mumbai,Diabetes,8000,₹120,"₹960,000"
2024,Mar,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Mar,Mumbai,Respiratory,5475,₹110,"₹602,250"
2024,Mar,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Mar,Mumbai,Anti-infective,5252,₹80,"₹420,160"
2024,Mar,Mumbai,Pain Management,6204,₹60,"₹372,240"
2024,Mar,Delhi,Diabetes,8000,₹120,"₹960,000"
2024,Mar,Delhi,Cardiology,3265,₹150,"₹489,750"
2024,Mar,Delhi,Respiratory,8000,₹110,"₹880,000"
2024,Mar,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2024,Mar,Delhi,Anti-infective,8000,₹80,"₹640,000"
2024,Mar,Delhi,Pain Management,2659,₹60,"₹159,540"
2024,Mar,Bangalore,Diabetes,3044,₹120,"₹365,280"
2024,Mar,Bangalore,Cardiology,6478,₹150,"₹971,700"
2024,Mar,Bangalore,Respiratory,6190,₹110,"₹680,900"
2024,Mar,Bangalore,Gastrointestinal,6167,₹95,"₹585,865"
2024,Mar,Bangalore,Anti-infective,8000,₹80,"₹640,000"
2024,Mar,Bangalore,Pain Management,7256,₹60,"₹435,360"
2024,Mar,Hyderabad,Diabetes,2523,₹120,"₹302,760"
2024,Mar,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2024,Mar,Hyderabad,Respiratory,2031,₹110,"₹223,410"
2024,Mar,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,Mar,Hyderabad,Anti-infective,3739,₹80,"₹299,120"
2024,Mar,Hyderabad,Pain Management,2803,₹60,"₹168,180"
2024,Mar,Chennai,Diabetes,6891,₹120,"₹826,920"
2024,Mar,Chennai,Cardiology,6226,₹150,"₹933,900"
2024,Mar,Chennai,Respiratory,8000,₹110,"₹880,000"
2024,Mar,Chennai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Mar,Chennai,Anti-infective,5190,₹80,"₹415,200"
2024,Mar,Chennai,Pain Management,7558,₹60,"₹453,480"
2024,Mar,Kolkata,Diabetes,2682,₹120,"₹321,840"
2024,Mar,Kolkata,Cardiology,6851,₹150,"₹1,027,650"
2024,Mar,Kolkata,Respiratory,2173,₹110,"₹239,030"
2024,Mar,Kolkata,Gastrointestinal,3977,₹95,"₹377,815"
2024,Mar,Kolkata,Anti-infective,3799,₹80,"₹303,920"
2024,Mar,Kolkata,Pain Management,8000,₹60,"₹480,000"
2024,Mar,Pune,Diabetes,6880,₹120,"₹825,600"
2024,Mar,Pune,Cardiology,6042,₹150,"₹906,300"
2024,Mar,Pune,Respiratory,4166,₹110,"₹458,260"
2024,Mar,Pune,Gastrointestinal,2106,₹95,"₹200,070"
2024,Mar,Pune,Anti-infective,2362,₹80,"₹188,960"
2024,Mar,Pune,Pain Management,7958,₹60,"₹477,480"
2024,Mar,Ahmedabad,Diabetes,4038,₹120,"₹484,560"
2024,Mar,Ahmedabad,Cardiology,6328,₹150,"₹949,200"
2024,Mar,Ahmedabad,Respiratory,6507,₹110,"₹715,770"
2024,Mar,Ahmedabad,Gastrointestinal,7332,₹95,"₹696,540"
2024,Mar,Ahmedabad,Anti-infective,1882,₹80,"₹150,560"
2024,Mar,Ahmedabad,Pain Management,3159,₹60,"₹189,540"
2024,Mar,Jaipur,Diabetes,4108,₹120,"₹492,960"
2024,Mar,Jaipur,Cardiology,1641,₹150,"₹246,150"
2024,Mar,Jaipur,Respiratory,3222,₹110,"₹354,420"
2024,Mar,Jaipur,Gastrointestinal,6358,₹95,"₹604,010"
2024,Mar,Jaipur,Anti-infective,2702,₹80,"₹216,160"
2024,Mar,Jaipur,Pain Management,7723,₹60,"₹463,380"
2024,Mar,Lucknow,Diabetes,7232,₹120,"₹867,840"
2024,Mar,Lucknow,Cardiology,4693,₹150,"₹703,950"
2024,Mar,Lucknow,Respiratory,2099,₹110,"₹230,890"
2024,Mar,Lucknow,Gastrointestinal,3894,₹95,"₹369,930"
2024,Mar,Lucknow,Anti-infective,2789,₹80,"₹223,120"
2024,Mar,Lucknow,Pain Management,6030,₹60,"₹361,800"
2024,Mar,Chandigarh,Diabetes,3302,₹120,"₹396,240"
2024,Mar,Chandigarh,Cardiology,5847,₹150,"₹877,050"
2024,Mar,Chandigarh,Respiratory,4462,₹110,"₹490,820"
2024,Mar,Chandigarh,Gastrointestinal,6707,₹95,"₹637,165"
2024,Mar,Chandigarh,Anti-infective,5643,₹80,"₹451,440"
2024,Mar,Chandigarh,Pain Management,4014,₹60,"₹240,840"
2024,Mar,Indore,Diabetes,4265,₹120,"₹511,800"
2024,Mar,Indore,Cardiology,7061,₹150,"₹1,059,150"
2024,Mar,Indore,Respiratory,6942,₹110,"₹763,620"
2024,Mar,Indore,Gastrointestinal,2430,₹95,"₹230,850"
2024,Mar,Indore,Anti-infective,7324,₹80,"₹585,920"
2024,Mar,Indore,Pain Management,6562,₹60,"₹393,720"
2024,Mar,Surat,Diabetes,6659,₹120,"₹799,080"
2024,Mar,Surat,Cardiology,1919,₹150,"₹287,850"
2024,Mar,Surat,Respiratory,5019,₹110,"₹552,090"
2024,Mar,Surat,Gastrointestinal,6814,₹95,"₹647,330"
2024,Mar,Surat,Anti-infective,3882,₹80,"₹310,560"
2024,Mar,Surat,Pain Management,1737,₹60,"₹104,220"
2024,Mar,Nagpur,Diabetes,2009,₹120,"₹241,080"
2024,Mar,Nagpur,Cardiology,4437,₹150,"₹665,550"
2024,Mar,Nagpur,Respiratory,2971,₹110,"₹326,810"
2024,Mar,Nagpur,Gastrointestinal,1853,₹95,"₹176,035"
2024,Mar,Nagpur,Anti-infective,3747,₹80,"₹299,760"
2024,Mar,Nagpur,Pain Management,5640,₹60,"₹338,400"
2024,Mar,Kochi,Diabetes,6551,₹120,"₹786,120"
2024,Mar,Kochi,Cardiology,5483,₹150,"₹822,450"
2024,Mar,Kochi,Respiratory,5358,₹110,"₹589,380"
2024,Mar,Kochi,Gastrointestinal,3989,₹95,"₹378,955"
2024,Mar,Kochi,Anti-infective,6582,₹80,"₹526,560"
2024,Mar,Kochi,Pain Management,3505,₹60,"₹210,300"
2024,Apr,Mumbai,Diabetes,2731,₹120,"₹327,720"
2024,Apr,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Apr,Mumbai,Respiratory,5862,₹110,"₹644,820"
2024,Apr,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Apr,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2024,Apr,Mumbai,Pain Management,8000,₹60,"₹480,000"
2024,Apr,Delhi,Diabetes,5092,₹120,"₹611,040"
2024,Apr,Delhi,Cardiology,6673,₹150,"₹1,000,950"
2024,Apr,Delhi,Respiratory,8000,₹110,"₹880,000"
2024,Apr,Delhi,Gastrointestinal,6917,₹95,"₹657,115"
2024,Apr,Delhi,Anti-infective,7615,₹80,"₹609,200"
2024,Apr,Delhi,Pain Management,4567,₹60,"₹274,020"
2024,Apr,Bangalore,Diabetes,8000,₹120,"₹960,000"
2024,Apr,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2024,Apr,Bangalore,Respiratory,8000,₹110,"₹880,000"
2024,Apr,Bangalore,Gastrointestinal,6199,₹95,"₹588,905"
2024,Apr,Bangalore,Anti-infective,2959,₹80,"₹236,720"
2024,Apr,Bangalore,Pain Management,8000,₹60,"₹480,000"
2024,Apr,Hyderabad,Diabetes,8000,₹120,"₹960,000"
2024,Apr,Hyderabad,Cardiology,5047,₹150,"₹757,050"
2024,Apr,Hyderabad,Respiratory,4531,₹110,"₹498,410"
2024,Apr,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,Apr,Hyderabad,Anti-infective,2707,₹80,"₹216,560"
2024,Apr,Hyderabad,Pain Management,2797,₹60,"₹167,820"
2024,Apr,Chennai,Diabetes,4552,₹120,"₹546,240"
2024,Apr,Chennai,Cardiology,3404,₹150,"₹510,600"
2024,Apr,Chennai,Respiratory,5681,₹110,"₹624,910"
2024,Apr,Chennai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Apr,Chennai,Anti-infective,8000,₹80,"₹640,000"
2024,Apr,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Apr,Kolkata,Diabetes,3249,₹120,"₹389,880"
2024,Apr,Kolkata,Cardiology,8000,₹150,"₹1,200,000"
2024,Apr,Kolkata,Respiratory,5516,₹110,"₹606,760"
2024,Apr,Kolkata,Gastrointestinal,4814,₹95,"₹457,330"
2024,Apr,Kolkata,Anti-infective,5237,₹80,"₹418,960"
2024,Apr,Kolkata,Pain Management,2789,₹60,"₹167,340"
2024,Apr,Pune,Diabetes,2518,₹120,"₹302,160"
2024,Apr,Pune,Cardiology,1727,₹150,"₹259,050"
2024,Apr,Pune,Respiratory,4508,₹110,"₹495,880"
2024,Apr,Pune,Gastrointestinal,5760,₹95,"₹547,200"
2024,Apr,Pune,Anti-infective,4981,₹80,"₹398,480"
2024,Apr,Pune,Pain Management,8000,₹60,"₹480,000"
2024,Apr,Ahmedabad,Diabetes,3946,₹120,"₹473,520"
2024,Apr,Ahmedabad,Cardiology,2486,₹150,"₹372,900"
2024,Apr,Ahmedabad,Respiratory,2750,₹110,"₹302,500"
2024,Apr,Ahmedabad,Gastrointestinal,2356,₹95,"₹223,820"
2024,Apr,Ahmedabad,Anti-infective,3229,₹80,"₹258,320"
2024,Apr,Ahmedabad,Pain Management,5351,₹60,"₹321,060"
2024,Apr,Jaipur,Diabetes,5217,₹120,"₹626,040"
2024,Apr,Jaipur,Cardiology,6110,₹150,"₹916,500"
2024,Apr,Jaipur,Respiratory,6092,₹110,"₹670,120"
2024,Apr,Jaipur,Gastrointestinal,5742,₹95,"₹545,490"
2024,Apr,Jaipur,Anti-infective,4880,₹80,"₹390,400"
2024,Apr,Jaipur,Pain Management,2364,₹60,"₹141,840"
2024,Apr,Lucknow,Diabetes,1690,₹120,"₹202,800"
2024,Apr,Lucknow,Cardiology,2201,₹150,"₹330,150"
2024,Apr,Lucknow,Respiratory,4335,₹110,"₹476,850"
2024,Apr,Lucknow,Gastrointestinal,5953,₹95,"₹565,535"
2024,Apr,Lucknow,Anti-infective,2229,₹80,"₹178,320"
2024,Apr,Lucknow,Pain Management,6297,₹60,"₹377,820"
2024,Apr,Chandigarh,Diabetes,6091,₹120,"₹730,920"
2024,Apr,Chandigarh,Cardiology,7545,₹150,"₹1,131,750"
2024,Apr,Chandigarh,Respiratory,3957,₹110,"₹435,270"
2024,Apr,Chandigarh,Gastrointestinal,4431,₹95,"₹420,945"
2024,Apr,Chandigarh,Anti-infective,1524,₹80,"₹121,920"
2024,Apr,Chandigarh,Pain Management,3703,₹60,"₹222,180"
2024,Apr,Indore,Diabetes,4490,₹120,"₹538,800"
2024,Apr,Indore,Cardiology,4294,₹150,"₹644,100"
2024,Apr,Indore,Respiratory,7238,₹110,"₹796,180"
2024,Apr,Indore,Gastrointestinal,2014,₹95,"₹191,330"
2024,Apr,Indore,Anti-infective,6830,₹80,"₹546,400"
2024,Apr,Indore,Pain Management,5586,₹60,"₹335,160"
2024,Apr,Surat,Diabetes,3125,₹120,"₹375,000"
2024,Apr,Surat,Cardiology,5541,₹150,"₹831,150"
2024,Apr,Surat,Respiratory,5168,₹110,"₹568,480"
2024,Apr,Surat,Gastrointestinal,2588,₹95,"₹245,860"
2024,Apr,Surat,Anti-infective,6374,₹80,"₹509,920"
2024,Apr,Surat,Pain Management,4137,₹60,"₹248,220"
2024,Apr,Nagpur,Diabetes,2522,₹120,"₹302,640"
2024,Apr,Nagpur,Cardiology,2303,₹150,"₹345,450"
2024,Apr,Nagpur,Respiratory,3234,₹110,"₹355,740"
2024,Apr,Nagpur,Gastrointestinal,3464,₹95,"₹329,080"
2024,Apr,Nagpur,Anti-infective,3230,₹80,"₹258,400"
2024,Apr,Nagpur,Pain Management,4838,₹60,"₹290,280"
2024,Apr,Kochi,Diabetes,2263,₹120,"₹271,560"
2024,Apr,Kochi,Cardiology,1695,₹150,"₹254,250"
2024,Apr,Kochi,Respiratory,2409,₹110,"₹264,990"
2024,Apr,Kochi,Gastrointestinal,4250,₹95,"₹403,750"
2024,Apr,Kochi,Anti-infective,3158,₹80,"₹252,640"
2024,Apr,Kochi,Pain Management,4157,₹60,"₹249,420"
2024,May,Mumbai,Diabetes,6201,₹120,"₹744,120"
2024,May,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,May,Mumbai,Respiratory,8000,₹110,"₹880,000"
2024,May,Mumbai,Gastrointestinal,3339,₹95,"₹317,205"
2024,May,Mumbai,Anti-infective,6990,₹80,"₹559,200"
2024,May,Mumbai,Pain Management,5583,₹60,"₹334,980"
2024,May,Delhi,Diabetes,5322,₹120,"₹638,640"
2024,May,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2024,May,Delhi,Respiratory,8000,₹110,"₹880,000"
2024,May,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2024,May,Delhi,Anti-infective,8000,₹80,"₹640,000"
2024,May,Delhi,Pain Management,8000,₹60,"₹480,000"
2024,May,Bangalore,Diabetes,4167,₹120,"₹500,040"
2024,May,Bangalore,Cardiology,7056,₹150,"₹1,058,400"
2024,May,Bangalore,Respiratory,3193,₹110,"₹351,230"
2024,May,Bangalore,Gastrointestinal,3506,₹95,"₹333,070"
2024,May,Bangalore,Anti-infective,5369,₹80,"₹429,520"
2024,May,Bangalore,Pain Management,2089,₹60,"₹125,340"
2024,May,Hyderabad,Diabetes,6106,₹120,"₹732,720"
2024,May,Hyderabad,Cardiology,5436,₹150,"₹815,400"
2024,May,Hyderabad,Respiratory,8000,₹110,"₹880,000"
2024,May,Hyderabad,Gastrointestinal,5940,₹95,"₹564,300"
2024,May,Hyderabad,Anti-infective,5408,₹80,"₹432,640"
2024,May,Hyderabad,Pain Management,6576,₹60,"₹394,560"
2024,May,Chennai,Diabetes,5226,₹120,"₹627,120"
2024,May,Chennai,Cardiology,6193,₹150,"₹928,950"
2024,May,Chennai,Respiratory,8000,₹110,"₹880,000"
2024,May,Chennai,Gastrointestinal,7846,₹95,"₹745,370"
2024,May,Chennai,Anti-infective,3221,₹80,"₹257,680"
2024,May,Chennai,Pain Management,4879,₹60,"₹292,740"
2024,May,Kolkata,Diabetes,4852,₹120,"₹582,240"
2024,May,Kolkata,Cardiology,7574,₹150,"₹1,136,100"
2024,May,Kolkata,Respiratory,8000,₹110,"₹880,000"
2024,May,Kolkata,Gastrointestinal,3698,₹95,"₹351,310"
2024,May,Kolkata,Anti-infective,6378,₹80,"₹510,240"
2024,May,Kolkata,Pain Management,4789,₹60,"₹287,340"
2024,May,Pune,Diabetes,3309,₹120,"₹397,080"
2024,May,Pune,Cardiology,5333,₹150,"₹799,950"
2024,May,Pune,Respiratory,4607,₹110,"₹506,770"
2024,May,Pune,Gastrointestinal,4353,₹95,"₹413,535"
2024,May,Pune,Anti-infective,8000,₹80,"₹640,000"
2024,May,Pune,Pain Management,8000,₹60,"₹480,000"
2024,May,Ahmedabad,Diabetes,7111,₹120,"₹853,320"
2024,May,Ahmedabad,Cardiology,5875,₹150,"₹881,250"
2024,May,Ahmedabad,Respiratory,6614,₹110,"₹727,540"
2024,May,Ahmedabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,May,Ahmedabad,Anti-infective,3708,₹80,"₹296,640"
2024,May,Ahmedabad,Pain Management,4435,₹60,"₹266,100"
2024,May,Jaipur,Diabetes,4616,₹120,"₹553,920"
2024,May,Jaipur,Cardiology,3826,₹150,"₹573,900"
2024,May,Jaipur,Respiratory,8000,₹110,"₹880,000"
2024,May,Jaipur,Gastrointestinal,4755,₹95,"₹451,725"
2024,May,Jaipur,Anti-infective,4525,₹80,"₹362,000"
2024,May,Jaipur,Pain Management,2451,₹60,"₹147,060"
2024,May,Lucknow,Diabetes,6030,₹120,"₹723,600"
2024,May,Lucknow,Cardiology,3090,₹150,"₹463,500"
2024,May,Lucknow,Respiratory,6259,₹110,"₹688,490"
2024,May,Lucknow,Gastrointestinal,5883,₹95,"₹558,885"
2024,May,Lucknow,Anti-infective,2930,₹80,"₹234,400"
2024,May,Lucknow,Pain Management,6981,₹60,"₹418,860"
2024,May,Chandigarh,Diabetes,7414,₹120,"₹889,680"
2024,May,Chandigarh,Cardiology,5717,₹150,"₹857,550"
2024,May,Chandigarh,Respiratory,1637,₹110,"₹180,070"
2024,May,Chandigarh,Gastrointestinal,7099,₹95,"₹674,405"
2024,May,Chandigarh,Anti-infective,5027,₹80,"₹402,160"
2024,May,Chandigarh,Pain Management,6951,₹60,"₹417,060"
2024,May,Indore,Diabetes,2954,₹120,"₹354,480"
2024,May,Indore,Cardiology,4675,₹150,"₹701,250"
2024,May,Indore,Respiratory,3568,₹110,"₹392,480"
2024,May,Indore,Gastrointestinal,6589,₹95,"₹625,955"
2024,May,Indore,Anti-infective,1897,₹80,"₹151,760"
2024,May,Indore,Pain Management,4455,₹60,"₹267,300"
2024,May,Surat,Diabetes,6283,₹120,"₹753,960"
2024,May,Surat,Cardiology,5008,₹150,"₹751,200"
2024,May,Surat,Respiratory,2365,₹110,"₹260,150"
2024,May,Surat,Gastrointestinal,5992,₹95,"₹569,240"
2024,May,Surat,Anti-infective,3566,₹80,"₹285,280"
2024,May,Surat,Pain Management,3119,₹60,"₹187,140"
2024,May,Nagpur,Diabetes,3117,₹120,"₹374,040"
2024,May,Nagpur,Cardiology,6023,₹150,"₹903,450"
2024,May,Nagpur,Respiratory,2412,₹110,"₹265,320"
2024,May,Nagpur,Gastrointestinal,6428,₹95,"₹610,660"
2024,May,Nagpur,Anti-infective,4338,₹80,"₹347,040"
2024,May,Nagpur,Pain Management,6957,₹60,"₹417,420"
2024,May,Kochi,Diabetes,3853,₹120,"₹462,360"
2024,May,Kochi,Cardiology,1768,₹150,"₹265,200"
2024,May,Kochi,Respiratory,4349,₹110,"₹478,390"
2024,May,Kochi,Gastrointestinal,5374,₹95,"₹510,530"
2024,May,Kochi,Anti-infective,4557,₹80,"₹364,560"
2024,May,Kochi,Pain Management,5265,₹60,"₹315,900"
2024,Jun,Mumbai,Diabetes,7499,₹120,"₹899,880"
2024,Jun,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Jun,Mumbai,Respiratory,8000,₹110,"₹880,000"
2024,Jun,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Jun,Mumbai,Anti-infective,7723,₹80,"₹617,840"
2024,Jun,Mumbai,Pain Management,8000,₹60,"₹480,000"
2024,Jun,Delhi,Diabetes,2723,₹120,"₹326,760"
2024,Jun,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2024,Jun,Delhi,Respiratory,6720,₹110,"₹739,200"
2024,Jun,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2024,Jun,Delhi,Anti-infective,8000,₹80,"₹640,000"
2024,Jun,Delhi,Pain Management,8000,₹60,"₹480,000"
2024,Jun,Bangalore,Diabetes,8000,₹120,"₹960,000"
2024,Jun,Bangalore,Cardiology,2951,₹150,"₹442,650"
2024,Jun,Bangalore,Respiratory,3218,₹110,"₹353,980"
2024,Jun,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2024,Jun,Bangalore,Anti-infective,4748,₹80,"₹379,840"
2024,Jun,Bangalore,Pain Management,8000,₹60,"₹480,000"
2024,Jun,Hyderabad,Diabetes,8000,₹120,"₹960,000"
2024,Jun,Hyderabad,Cardiology,5677,₹150,"₹851,550"
2024,Jun,Hyderabad,Respiratory,3686,₹110,"₹405,460"
2024,Jun,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,Jun,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2024,Jun,Hyderabad,Pain Management,2398,₹60,"₹143,880"
2024,Jun,Chennai,Diabetes,7531,₹120,"₹903,720"
2024,Jun,Chennai,Cardiology,8000,₹150,"₹1,200,000"
2024,Jun,Chennai,Respiratory,8000,₹110,"₹880,000"
2024,Jun,Chennai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Jun,Chennai,Anti-infective,5880,₹80,"₹470,400"
2024,Jun,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Jun,Kolkata,Diabetes,4958,₹120,"₹594,960"
2024,Jun,Kolkata,Cardiology,5910,₹150,"₹886,500"
2024,Jun,Kolkata,Respiratory,2783,₹110,"₹306,130"
2024,Jun,Kolkata,Gastrointestinal,1865,₹95,"₹177,175"
2024,Jun,Kolkata,Anti-infective,2713,₹80,"₹217,040"
2024,Jun,Kolkata,Pain Management,4255,₹60,"₹255,300"
2024,Jun,Pune,Diabetes,3716,₹120,"₹445,920"
2024,Jun,Pune,Cardiology,6364,₹150,"₹954,600"
2024,Jun,Pune,Respiratory,8000,₹110,"₹880,000"
2024,Jun,Pune,Gastrointestinal,6438,₹95,"₹611,610"
2024,Jun,Pune,Anti-infective,6799,₹80,"₹543,920"
2024,Jun,Pune,Pain Management,7005,₹60,"₹420,300"
2024,Jun,Ahmedabad,Diabetes,7589,₹120,"₹910,680"
2024,Jun,Ahmedabad,Cardiology,6609,₹150,"₹991,350"
2024,Jun,Ahmedabad,Respiratory,3521,₹110,"₹387,310"
2024,Jun,Ahmedabad,Gastrointestinal,5480,₹95,"₹520,600"
2024,Jun,Ahmedabad,Anti-infective,4856,₹80,"₹388,480"
2024,Jun,Ahmedabad,Pain Management,5005,₹60,"₹300,300"
2024,Jun,Jaipur,Diabetes,5335,₹120,"₹640,200"
2024,Jun,Jaipur,Cardiology,7889,₹150,"₹1,183,350"
2024,Jun,Jaipur,Respiratory,7122,₹110,"₹783,420"
2024,Jun,Jaipur,Gastrointestinal,6371,₹95,"₹605,245"
2024,Jun,Jaipur,Anti-infective,7213,₹80,"₹577,040"
2024,Jun,Jaipur,Pain Management,5643,₹60,"₹338,580"
2024,Jun,Lucknow,Diabetes,2694,₹120,"₹323,280"
2024,Jun,Lucknow,Cardiology,4262,₹150,"₹639,300"
2024,Jun,Lucknow,Respiratory,1676,₹110,"₹184,360"
2024,Jun,Lucknow,Gastrointestinal,5375,₹95,"₹510,625"
2024,Jun,Lucknow,Anti-infective,2322,₹80,"₹185,760"
2024,Jun,Lucknow,Pain Management,3863,₹60,"₹231,780"
2024,Jun,Chandigarh,Diabetes,4671,₹120,"₹560,520"
2024,Jun,Chandigarh,Cardiology,2097,₹150,"₹314,550"
2024,Jun,Chandigarh,Respiratory,2332,₹110,"₹256,520"
2024,Jun,Chandigarh,Gastrointestinal,7121,₹95,"₹676,495"
2024,Jun,Chandigarh,Anti-infective,2532,₹80,"₹202,560"
2024,Jun,Chandigarh,Pain Management,4144,₹60,"₹248,640"
2024,Jun,Indore,Diabetes,3724,₹120,"₹446,880"
2024,Jun,Indore,Cardiology,3958,₹150,"₹593,700"
2024,Jun,Indore,Respiratory,4803,₹110,"₹528,330"
2024,Jun,Indore,Gastrointestinal,7277,₹95,"₹691,315"
2024,Jun,Indore,Anti-infective,2933,₹80,"₹234,640"
2024,Jun,Indore,Pain Management,5297,₹60,"₹317,820"
2024,Jun,Surat,Diabetes,4888,₹120,"₹586,560"
2024,Jun,Surat,Cardiology,3900,₹150,"₹585,000"
2024,Jun,Surat,Respiratory,4838,₹110,"₹532,180"
